Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
150 CRZ;Enlarge;MAL215097502E3;680.0;16.0;SMD;10x10x14;+105 °C;3000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099316E3;10000.0;6.3;SMD;18x18x21;+105 °C;7000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215097414E3;2200.0;10.0;SMD;12.5x12.5x16;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099618E3;3300.0;25.0;SMD;18x18x21;+105 °C;7000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215097613E3;680.0;25.0;SMD;12.5x12.5x13;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099908E3;150.0;100.0;SMD;12.5x12.5x16;+105 °C;5000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099414E3;2200.0;10.0;SMD;12.5x12.5x16;+105 °C;5000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215097901E3;4.7;100.0;SMD;10x10x10;+105 °C;3000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099905E3;47.0;100.0;SMD;10x10x12;+105 °C;3000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099613E3;680.0;25.0;SMD;12.5x12.5x13;+105 °C;5000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
