Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
A102M15X7RH5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A102M15X7RH5TAA\A102M15X7RH5TAA.pdf;None
A102M15X7RH5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A102M15X7RH5TAAR\A102M15X7RH5TAAR.pdf;None
A102M15X7RH5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A102M15X7RH5UAA\A102M15X7RH5UAA.pdf;None
A102M15X7RH5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A102M15X7RH5UAAR\A102M15X7RH5UAAR.pdf;None
A102M15X7RK5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A102M15X7RK5TAA\A102M15X7RK5TAA.pdf;None
A102M15X7RK5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A102M15X7RK5TAAR\A102M15X7RK5TAAR.pdf;None
A102M15X7RK5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A102M15X7RK5UAA\A102M15X7RK5UAA.pdf;None
A102M15X7RK5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A102M15X7RK5UAAR\A102M15X7RK5UAAR.pdf;None
A102M15X7RL5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A102M15X7RL5TAA\A102M15X7RL5TAA.pdf;None
A102M15X7RL5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A102M15X7RL5UAA\A102M15X7RL5UAA.pdf;None
A103J20C0GF5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;10000;C0G;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A103J20C0GF5TAAR\A103J20C0GF5TAAR.pdf;None
A103J20C0GF5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;10000;C0G;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A103J20C0GF5UAAR\A103J20C0GF5UAAR.pdf;None
A103J20C0GH5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;10000;C0G;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A103J20C0GH5TAAR\A103J20C0GH5TAAR.pdf;None
A103J20C0GH5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;10000;C0G;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A103J20C0GH5UAAR\A103J20C0GH5UAAR.pdf;None
A103K15X7RF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;10000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A103K15X7RF5TAA\A103K15X7RF5TAA.pdf;None
A103K15X7RF5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;10000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A103K15X7RF5TAAR\A103K15X7RF5TAAR.pdf;None
A103K15X7RF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;10000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A103K15X7RF5UAA\A103K15X7RF5UAA.pdf;None
A103K15X7RF5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;10000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A103K15X7RF5UAAR\A103K15X7RF5UAAR.pdf;None
A103K15X7RH5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;10000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A103K15X7RH5TAA\A103K15X7RH5TAA.pdf;None
A103K15X7RH5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;10000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A103K15X7RH5TAAR\A103K15X7RH5TAAR.pdf;None
A103K15X7RH5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;10000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A103K15X7RH5UAA\A103K15X7RH5UAA.pdf;None
A103K15X7RH5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;10000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A103K15X7RH5UAAR\A103K15X7RH5UAAR.pdf;None
A103K15X7RK5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;10000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A103K15X7RK5TAA\A103K15X7RK5TAA.pdf;None
A103K15X7RK5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;10000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A103K15X7RK5TAAR\A103K15X7RK5TAAR.pdf;None
A103K15X7RK5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;10000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A103K15X7RK5UAA\A103K15X7RK5UAA.pdf;None
A103K15X7RK5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;10000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A103K15X7RK5UAAR\A103K15X7RK5UAAR.pdf;None
A103K20X7RL5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;10000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A103K20X7RL5TAA\A103K20X7RL5TAA.pdf;None
A103K20X7RL5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;10000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A103K20X7RL5UAA\A103K20X7RL5UAA.pdf;None
A103M15X7RF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;10000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A103M15X7RF5TAA\A103M15X7RF5TAA.pdf;None
A103M15X7RF5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;10000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A103M15X7RF5TAAR\A103M15X7RF5TAAR.pdf;None
A103M15X7RF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;10000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A103M15X7RF5UAA\A103M15X7RF5UAA.pdf;None
A103M15X7RF5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;10000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A103M15X7RF5UAAR\A103M15X7RF5UAAR.pdf;None
A103M15X7RH5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;10000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A103M15X7RH5TAA\A103M15X7RH5TAA.pdf;None
A103M15X7RH5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;10000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A103M15X7RH5TAAR\A103M15X7RH5TAAR.pdf;None
A103M15X7RH5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;10000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A103M15X7RH5UAA\A103M15X7RH5UAA.pdf;None
A103M15X7RH5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;10000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A103M15X7RH5UAAR\A103M15X7RH5UAAR.pdf;None
A103M15X7RK5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;10000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A103M15X7RK5TAA\A103M15X7RK5TAA.pdf;None
A103M15X7RK5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;10000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A103M15X7RK5TAAR\A103M15X7RK5TAAR.pdf;None
A103M15X7RK5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;10000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A103M15X7RK5UAA\A103M15X7RK5UAA.pdf;None
A103M15X7RK5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;10000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A103M15X7RK5UAAR\A103M15X7RK5UAAR.pdf;None
A103M20X7RL5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;10000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A103M20X7RL5TAA\A103M20X7RL5TAA.pdf;None
A103M20X7RL5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;10000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A103M20X7RL5UAA\A103M20X7RL5UAA.pdf;None
A103Z15Y5VF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;10000;Y5V;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A103Z15Y5VF5TAA\A103Z15Y5VF5TAA.pdf;None
A103Z15Y5VF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;10000;Y5V;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A103Z15Y5VF5UAA\A103Z15Y5VF5UAA.pdf;None
A104K15X7RF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A104K15X7RF5TAA\A104K15X7RF5TAA.pdf;None
A104K15X7RF5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;100000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A104K15X7RF5TAAR\A104K15X7RF5TAAR.pdf;None
A104K15X7RF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A104K15X7RF5UAA\A104K15X7RF5UAA.pdf;None
A104K15X7RF5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;100000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A104K15X7RF5UAAR\A104K15X7RF5UAAR.pdf;None
A104K15X7RH5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;100000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A104K15X7RH5TAAR\A104K15X7RH5TAAR.pdf;None
A104K15X7RH5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;100000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A104K15X7RH5UAAR\A104K15X7RH5UAAR.pdf;None
A104K20X7RH5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A104K20X7RH5TAA\A104K20X7RH5TAA.pdf;None
A104K20X7RH5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A104K20X7RH5UAA\A104K20X7RH5UAA.pdf;None
A104M15X7RF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A104M15X7RF5TAA\A104M15X7RF5TAA.pdf;None
A104M15X7RF5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;100000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A104M15X7RF5TAAR\A104M15X7RF5TAAR.pdf;None
A104M15X7RF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A104M15X7RF5UAA\A104M15X7RF5UAA.pdf;None
A104M15X7RF5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;100000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A104M15X7RF5UAAR\A104M15X7RF5UAAR.pdf;None
A104M15X7RH5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;100000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A104M15X7RH5TAAR\A104M15X7RH5TAAR.pdf;None
A104M15X7RH5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;100000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A104M15X7RH5UAAR\A104M15X7RH5UAAR.pdf;None
A104M20X7RH5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A104M20X7RH5TAA\A104M20X7RH5TAA.pdf;None
A104M20X7RH5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A104M20X7RH5UAA\A104M20X7RH5UAA.pdf;None
A104Z15Y5VF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100000;Y5V;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A104Z15Y5VF5TAA\A104Z15Y5VF5TAA.pdf;None
A104Z15Y5VF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100000;Y5V;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A104Z15Y5VF5UAA\A104Z15Y5VF5UAA.pdf;None
A104Z15Y5VH5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100000;Y5V;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A104Z15Y5VH5TAA\A104Z15Y5VH5TAA.pdf;None
A105K20X7RF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1000000;X7R;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A105K20X7RF5TAA\A105K20X7RF5TAA.pdf;None
A105K20X7RF5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1000000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A105K20X7RF5TAAR\A105K20X7RF5TAAR.pdf;None
A105K20X7RF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1000000;X7R;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A105K20X7RF5UAA\A105K20X7RF5UAA.pdf;None
A105K20X7RF5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1000000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A105K20X7RF5UAAR\A105K20X7RF5UAAR.pdf;None
A105M20X7RF5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1000000;X7R;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A105M20X7RF5TAAR\A105M20X7RF5TAAR.pdf;None
A105M20X7RF5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1000000;X7R;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A105M20X7RF5UAAR\A105M20X7RF5UAAR.pdf;None
A105Z20Y5VF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1000000;Y5V;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A105Z20Y5VF5TAA\A105Z20Y5VF5TAA.pdf;None
A105Z20Y5VF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1000000;Y5V;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A105Z20Y5VF5UAA\A105Z20Y5VF5UAA.pdf;None
A120J15C0GF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12;C0G;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A120J15C0GF5TAA\A120J15C0GF5TAA.pdf;None
A120J15C0GF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12;C0G;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A120J15C0GF5UAA\A120J15C0GF5UAA.pdf;None
A120J15C0GH5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;12;C0G;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A120J15C0GH5TAA\A120J15C0GH5TAA.pdf;None
A120J15C0GH5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;12;C0G;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A120J15C0GH5UAA\A120J15C0GH5UAA.pdf;None
A120K15C0GF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12;C0G;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A120K15C0GF5TAA\A120K15C0GF5TAA.pdf;None
A120K15C0GF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12;C0G;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A120K15C0GF5UAA\A120K15C0GF5UAA.pdf;None
A120K15C0GH5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;12;C0G;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A120K15C0GH5TAA\A120K15C0GH5TAA.pdf;None
A120K15C0GH5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;12;C0G;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A120K15C0GH5UAA\A120K15C0GH5UAA.pdf;None
A121J15C0GF5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;120;C0G;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A121J15C0GF5TAA\A121J15C0GF5TAA.pdf;None
A121J15C0GF5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;120;C0G;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A121J15C0GF5TAAR\A121J15C0GF5TAAR.pdf;None
A121J15C0GF5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;120;C0G;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A121J15C0GF5UAA\A121J15C0GF5UAA.pdf;None
A121J15C0GF5UAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;120;C0G;NA;Axial;Ammo;image\capacitors\45231.png;Datasheet\capacitors\A121J15C0GF5UAAR\A121J15C0GF5UAAR.pdf;None
A121J15C0GH5TAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;120;C0G;NA;Axial;Reel;image\capacitors\45164.png;Datasheet\capacitors\A121J15C0GH5TAA\A121J15C0GH5TAA.pdf;None
A121J15C0GH5TAAR;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;120;C0G;NA;Axial;Reel;image\capacitors\45231.png;Datasheet\capacitors\A121J15C0GH5TAAR\A121J15C0GH5TAAR.pdf;None
A121J15C0GH5UAA;Enlarge;Axial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;120;C0G;NA;Axial;Ammo;image\capacitors\45164.png;Datasheet\capacitors\A121J15C0GH5UAA\A121J15C0GH5UAA.pdf;None
