Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
116 RLL;Enlarge;MAL211671478E3;4.7;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Straight Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211671109E3;10.0;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Straight Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211690085E3;10.0;50.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211658229E3;22.0;63.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211631478E3;4.7;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211651109E3;10.0;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211690036E3;10.0;50.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211668229E3;22.0;63.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211676479E3;47.0;25.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Straight Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211690084E3;10.0;50.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211638229E3;22.0;63.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211656479E3;47.0;25.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211658109E3;10.0;63.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211665221E3;220.0;16.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211636479E3;47.0;25.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211638109E3;10.0;63.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211635221E3;220.0;16.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
