Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VF30202C;Enlarge;200;2 x 15;0.65;260;;175;ITO-220AB;Common cathode;No;image/diodes\89395.png;Datasheet\diodes\VF30202C\VF30202C.pdf;None
VF30M120C-M3;Enlarge;120;2 x 15;0.68;150;;150;ITO-220AB;Common cathode;No;image/diodes\89177.png;Datasheet\diodes\VF30M120C-M3\VF30M120C-M3.pdf;None
VF40100C;Enlarge;100;2 x 20;0.61;250;;150;ITO-220AB;Common cathode;No;image/diodes\87540.png;Datasheet\diodes\VF40100C\VF40100C.pdf;None
VF40100C-E3;Enlarge;100;2 x 20;0.61;250;;150;ITO-220AB;Common cathode;No;image/diodes\89453.png;Datasheet\diodes\VF40100C-E3\VF40100C-E3.pdf;None
VF40100G;Enlarge;100;2 x 20;0.67;200;;150;ITO-220AB;Single;No;image/diodes\89353.png;Datasheet\diodes\VF40100G\VF40100G.pdf;None
VF40100G-E3;Enlarge;100;2 x 20;0.67;200;;150;ITO-220AB;Common cathode;No;image/diodes\89367.png;Datasheet\diodes\VF40100G-E3\VF40100G-E3.pdf;None
VF40120C;Enlarge;120;2 x 20;0.63;250;;150;ITO-220AB;Common cathode;No;image/diodes\89253.png;Datasheet\diodes\VF40120C\VF40120C.pdf;None
VF40120C;Enlarge;120;2 x 20;0.63;250;;150;ITO-220AB;Common cathode;No;image/diodes\89131.png;Datasheet\diodes\VF40120C\VF40120C.pdf;None
VF40150C;Enlarge;150;2 x 20;0.75;160;;150;ITO-220AB;Common cathode;No;image/diodes\89258.png;Datasheet\diodes\VF40150C\VF40150C.pdf;None
VF40150C-E3;Enlarge;150;2 x 20;0.75;160;;150;ITO-220AB;Common cathode;No;image/diodes\89164.png;Datasheet\diodes\VF40150C-E3\VF40150C-E3.pdf;None
VF40M120C-M3;Enlarge;120;2 x 20;0.64;250;;150;ITO-220AB;Common cathode;No;image/diodes\89259.png;Datasheet\diodes\VF40M120C-M3\VF40M120C-M3.pdf;None
VF60100C;Enlarge;100;2 x 30;0.66;320;;150;ITO-220AB;Common cathode;No;image/diodes\89165.png;Datasheet\diodes\VF60100C\VF60100C.pdf;None
VF60120C;Enlarge;120;2 x 30;0.71;300;;150;ITO-220AB;Common cathode;No;image/diodes\89454.png;Datasheet\diodes\VF60120C\VF60120C.pdf;None
VFT10200C-E3;Enlarge;200;2 x 5.0;0.65;80;;150;ITO-220AB;Common cathode;No;image/diodes\89354.png;Datasheet\diodes\VFT10200C-E3\VFT10200C-E3.pdf;None
VFT1045;Enlarge;45;10;0.52;100;;150;ITO-220AC;Single;No;image/diodes\89368.png;Datasheet\diodes\VFT1045\VFT1045.pdf;None
VFT1045BP;Enlarge;45;10;0.52;100;;200;ITO-220AC;Single;No;image/diodes\89254.png;Datasheet\diodes\VFT1045BP\VFT1045BP.pdf;None
VFT1045C-M3;Enlarge;45;2 x 5.0;0.41;100;;150;ITO-220AB;Common cathode;No;image/diodes\89132.png;Datasheet\diodes\VFT1045C-M3\VFT1045C-M3.pdf;None
VFT1045CBP;Enlarge;45;2 x 5.0;0.41;100;;200;ITO-220AB;Common cathode;No;image/diodes\89255.png;Datasheet\diodes\VFT1045CBP\VFT1045CBP.pdf;None
VFT1060C;Enlarge;60;2 x 5.0;0.50;100;;150;ITO-220AB;Common cathode;No;image/diodes\89133.png;Datasheet\diodes\VFT1060C\VFT1060C.pdf;None
VFT1060C-E3 VBT1060C-E3;Enlarge;60;2 x 5;0.50;100;;150;ITO-220AB;Common cathode;No;image/diodes\89260.png;Datasheet\diodes\VFT1060C-E3 VBT1060C-E3\VFT1060C-E3 VBT1060C-E3.pdf;None
VFT1080C;Enlarge;80;2 x 5;0.57;80;;150;ITO-220AB;Common cathode;No;image/diodes\89166.png;Datasheet\diodes\VFT1080C\VFT1080C.pdf;None
VFT1080C-E3;Enlarge;80;2 x 5;0.57;80;;150;ITO-220AB;Common cathode;No;image/diodes\89261.png;Datasheet\diodes\VFT1080C-E3\VFT1080C-E3.pdf;None
VFT1080S;Enlarge;80;10;0.60;100;;150;ITO-220AB;Single;No;image/diodes\89167.png;Datasheet\diodes\VFT1080S\VFT1080S.pdf;None
VFT1080S-E3;Enlarge;80;10;0.51;100;;150;D2PAK (TO-263AB);Single;No;image/diodes\89455.png;Datasheet\diodes\VFT1080S-E3\VFT1080S-E3.pdf;None
VFT2045BP;Enlarge;45;20;0.51;160;;200;ITO-220AC;Single;No;image/diodes\89355.png;Datasheet\diodes\VFT2045BP\VFT2045BP.pdf;None
VFT2045C-M3;Enlarge;45;2 x 10;0.41;160;;150;ITO-220AB;Common cathode;No;image/diodes\89369.png;Datasheet\diodes\VFT2045C-M3\VFT2045C-M3.pdf;None
VFT2045CBP;Enlarge;45;2 x 10;0.41;160;;200;ITO-220AB;Common cathode;No;image/diodes\89256.png;Datasheet\diodes\VFT2045CBP\VFT2045CBP.pdf;None
VFT2060C;Enlarge;60;2 x 10;0.52;150;;150;ITO-220AB;Common cathode;No;image/diodes\89134.png;Datasheet\diodes\VFT2060C\VFT2060C.pdf;None
VFT2060C-E3;Enlarge;60;2 x 10;0.52;150;;150;ITO-220AB;Common cathode;No;image/diodes\89257.png;Datasheet\diodes\VFT2060C-E3\VFT2060C-E3.pdf;None
VFT2060G;Enlarge;60;2 x 10;0.63;100;;150;ITO-220AB;Common cathode;No;image/diodes\89135.png;Datasheet\diodes\VFT2060G\VFT2060G.pdf;None
VFT2060G-E3;Enlarge;60;2 x 10;0.63;100;;150;ITO-220AB;Common cathode;No;image/diodes\89262.png;Datasheet\diodes\VFT2060G-E3\VFT2060G-E3.pdf;None
VFT2080C;Enlarge;80;2 x 10;0.60;100;;150;ITO-220AB;Common cathode;No;image/diodes\89168.png;Datasheet\diodes\VFT2080C\VFT2080C.pdf;None
VFT2080C-E3;Enlarge;80;2 x 10;0.60;100;;150;ITO-220AB;Common cathode;No;image/diodes\89169.png;Datasheet\diodes\VFT2080C-E3\VFT2080C-E3.pdf;None
VFT2080S;Enlarge;80;20;0.70;150;;150;ITO-220AB;Single;No;image/diodes\89263.png;Datasheet\diodes\VFT2080S\VFT2080S.pdf;None
VFT2080S-E3;Enlarge;80;20;0.70;150;;150;ITO-220AB;Single;No;image/diodes\89378.png;Datasheet\diodes\VFT2080S-E3\VFT2080S-E3.pdf;None
VFT3045BP;Enlarge;45;30;0.51;200;;200;ITO-220AC;Single;No;image/diodes\89436.png;Datasheet\diodes\VFT3045BP\VFT3045BP.pdf;None
VFT3045C-M3;Enlarge;45;2 x 15;0.39;200;;150;ITO-220AB;Common cathode;No;image/diodes\89456.png;Datasheet\diodes\VFT3045C-M3\VFT3045C-M3.pdf;None
VFT3045CBP;Enlarge;45;2 x 15;0.39;200;;200;ITO-220AB;Common cathode;No;image/diodes\89356.png;Datasheet\diodes\VFT3045CBP\VFT3045CBP.pdf;None
VFT3060C;Enlarge;60;2 x 15;0.57;170;;150;ITO-220AB;Common cathode;No;image/diodes\89437.png;Datasheet\diodes\VFT3060C\VFT3060C.pdf;None
VFT3060C-E3;Enlarge;60;2 x 15;0.57;170;;150;ITO-220AB;Common cathode;No;image/diodes\89379.png;Datasheet\diodes\VFT3060C-E3\VFT3060C-E3.pdf;None
VFT3060G;Enlarge;60;2 x 15;0.61;150;;150;ITO-220AB;Common cathode;No;image/diodes\89176.png;Datasheet\diodes\VFT3060G\VFT3060G.pdf;None
VFT3060G-E3;Enlarge;60;2 x 15;0.61;150;;150;ITO-220AB;Common cathode;No;image/diodes\87700.png;Datasheet\diodes\VFT3060G-E3\VFT3060G-E3.pdf;None
VFT3080C;Enlarge;80;2 x 15;0.65;150;;150;ITO-220AB;Common cathode;No;image/diodes\89357.png;Datasheet\diodes\VFT3080C\VFT3080C.pdf;None
VFT3080C-E3;Enlarge;80;2 x 15;0.65;150;;150;ITO-220AB;Common cathode;No;image/diodes\89370.png;Datasheet\diodes\VFT3080C-E3\VFT3080C-E3.pdf;None
VFT3080S-E3;Enlarge;80;30;0.73;200;;150;ITO-220AB;Single;No;image/diodes\89252.png;Datasheet\diodes\VFT3080S-E3\VFT3080S-E3.pdf;None
VFT3080S-M3;Enlarge;80;30;0.73;200;;150;ITO-220AB;Single;No;image/diodes\89130.png;Datasheet\diodes\VFT3080S-M3\VFT3080S-M3.pdf;None
VFT30L60C;Enlarge;60;2 x 15;0.45;200;;150;ITO-220AB;Common cathode;No;image/diodes\89068.png;Datasheet\diodes\VFT30L60C\VFT30L60C.pdf;None
VFT30L60C;Enlarge;60;2 x 15;0.45;200;;150;ITO-220AB;Common cathode;No;image/diodes\89246.png;Datasheet\diodes\VFT30L60C\VFT30L60C.pdf;None
VFT4045BP;Enlarge;45;40;0.51;240;;200;ITO-220AC;Single;No;image/diodes\89058.png;Datasheet\diodes\VFT4045BP\VFT4045BP.pdf;None
VFT4045C-M3;Enlarge;45;2 x 20;0.41;240;;150;ITO-220AB;Common cathode;No;image/diodes\88977.png;Datasheet\diodes\VFT4045C-M3\VFT4045C-M3.pdf;None
VFT4060C;Enlarge;60;2 x 20;0.48;240;;150;ITO-220AB;Common cathode;No;image/diodes\89190.png;Datasheet\diodes\VFT4060C\VFT4060C.pdf;None
VFT4060C-E3;Enlarge;60;2 x 20;0.48;240;;150;ITO-220AB;Common cathode;No;image/diodes\88975.png;Datasheet\diodes\VFT4060C-E3\VFT4060C-E3.pdf;None
VFT5200-E3;Enlarge;200;5;0.65;80;;150;ITO-220AC;Single;No;image/diodes\89153.png;Datasheet\diodes\VFT5200-E3\VFT5200-E3.pdf;None
VFT5202-M3;Enlarge;200;5;0.65;100;;175;ITO-220AC;Single;No;image/diodes\88966.png;Datasheet\diodes\VFT5202-M3\VFT5202-M3.pdf;None
VFT6045C-M3;Enlarge;45;2 x 30;0.47;320;;150;ITO-220AB;Common cathode;No;image/diodes\89040.png;Datasheet\diodes\VFT6045C-M3\VFT6045C-M3.pdf;None
VFT6045CBP;Enlarge;45;2 x 30;0.47;320;;200;ITO-220AB;Common cathode;No;image/diodes\89243.png;Datasheet\diodes\VFT6045CBP\VFT6045CBP.pdf;None
VFT760;Enlarge;60;7.5;0.60;100;;150;ITO-220AC;Single;No;image/diodes\88993.png;Datasheet\diodes\VFT760\VFT760.pdf;None
VFT760-E3;Enlarge;60;7.5;0.60;100;;150;ITO-220AC;Single;No;image/diodes\89244.png;Datasheet\diodes\VFT760-E3\VFT760-E3.pdf;None
VI10150C-E3;Enlarge;150;2 x 5.0;0.69;60;;150;TO-262AA;Common cathode;No;image/diodes\88994.png;Datasheet\diodes\VI10150C-E3\VI10150C-E3.pdf;None
VI10150S;Enlarge;150;10;0.69;120;;150;TO-262AA;Single;No;image/diodes\89046.png;Datasheet\diodes\VI10150S\VI10150S.pdf;None
VI10150S-E3;Enlarge;150;10;0.69;120;;150;TO-262AA;Single;No;image/diodes\89247.png;Datasheet\diodes\VI10150S-E3\VI10150S-E3.pdf;None
VI20100C-E3;Enlarge;100;2 x 10;0.58;150;;150;TO-262AA;Common cathode;No;image/diodes\89059.png;Datasheet\diodes\VI20100C-E3\VI20100C-E3.pdf;None
VI20100S;Enlarge;100;20;0.69;250;;150;TO-262AA;Single;No;image/diodes\89248.png;Datasheet\diodes\VI20100S\VI20100S.pdf;None
VI20100S-E3;Enlarge;100;20;0.69;250;;150;TO-262AA;Single;No;image/diodes\89060.png;Datasheet\diodes\VI20100S-E3\VI20100S-E3.pdf;None
VI20100SG;Enlarge;100;20;0.75;150;;150;TO-262AA;Single;No;image/diodes\89117.png;Datasheet\diodes\VI20100SG\VI20100SG.pdf;None
VI20100SG;Enlarge;100;20;0.75;150;;150;TO-262AA;Single;No;image/diodes\87797.png;Datasheet\diodes\VI20100SG\VI20100SG.pdf;None
VI20120C-E3;Enlarge;120;2 x 10;0.64;120;;150;TO-262AA;Common cathode;No;image/diodes\87798.png;Datasheet\diodes\VI20120C-E3\VI20120C-E3.pdf;None
VI20120S;Enlarge;120;20;0.73;200;;150;TO-262AA;Single;No;image/diodes\89463.png;Datasheet\diodes\VI20120S\VI20120S.pdf;None
VI20120S-E3;Enlarge;120;20;0.73;200;;150;TO-262AA;Single;No;image/diodes\89158.png;Datasheet\diodes\VI20120S-E3\VI20120S-E3.pdf;None
VI20120SG;Enlarge;120;20;0.78;150;;150;TO-262AA;Single;No;image/diodes\89010.png;Datasheet\diodes\VI20120SG\VI20120SG.pdf;None
VI20120SG-E3;Enlarge;120;20;0.78;150;;150;TO-262AA;Single;No;image/diodes\89175.png;Datasheet\diodes\VI20120SG-E3\VI20120SG-E3.pdf;None
VI20150C-E3;Enlarge;150;2 x 10;0.69;120;;150;TO-262AA;Common cathode;No;image/diodes\88941.png;Datasheet\diodes\VI20150C-E3\VI20150C-E3.pdf;None
VI20150S;Enlarge;150;20;0.75;160;;150;TO-262AA;Single;No;image/diodes\89191.png;Datasheet\diodes\VI20150S\VI20150S.pdf;None
VI20150S-E3;Enlarge;150;20;0.75;160;;150;TO-262AA;Single;No;image/diodes\88996.png;Datasheet\diodes\VI20150S-E3\VI20150S-E3.pdf;None
VI20150SG;Enlarge;150;20;0.77;140;;150;TO-262AA;Single;No;image/diodes\89041.png;Datasheet\diodes\VI20150SG\VI20150SG.pdf;None
VI20150SG-E3;Enlarge;150;20;0.77;140;;150;TO-262AA;Single;No;image/diodes\89152.png;Datasheet\diodes\VI20150SG-E3\VI20150SG-E3.pdf;None
VI20200C-E3;;200;2 x 10;0.68;120;;150;TO-262AA;Common cathode;No;image/diodes\88974.png;Datasheet\diodes\VI20200C-E3\VI20200C-E3.pdf;None
VI20200G-E3;Enlarge;200;2 x 10;0.71;110;;150;TO-262AA;Common cathode;No;image/diodes\89245.png;Datasheet\diodes\VI20200G-E3\VI20200G-E3.pdf;None
VI20202C;Enlarge;200;2 x 10;0.68;150;;175;TO-262AA;Common cathode;No;image/diodes\89011.png;Datasheet\diodes\VI20202C\VI20202C.pdf;None
VI20202G;Enlarge;200;2 x 10;0.71;130;;175;TO-262AA;Common cathode;No;image/diodes\89047.png;Datasheet\diodes\VI20202G\VI20202G.pdf;None
VI20M120C;Enlarge;120;2 x 10;0.64;120;;175;TO-262AA;Common cathode;No;image/diodes\89249.png;Datasheet\diodes\VI20M120C\VI20M120C.pdf;None
VI30100C;Enlarge;100;2 x 15;0.63;160;;150;TO-262AA;Common cathode;No;image/diodes\89014.png;Datasheet\diodes\VI30100C\VI30100C.pdf;None
VI30100C-E3;Enlarge;100;2 x 15;0.63;160;;150;TO-262AA;Common cathode;No;image/diodes\87799.png;Datasheet\diodes\VI30100C-E3\VI30100C-E3.pdf;None
VI30100S;Enlarge;100;30;0.69;250;;150;TO-262AA;Single;No;image/diodes\89464.png;Datasheet\diodes\VI30100S\VI30100S.pdf;None
VI30100S-E3;Enlarge;100;30;0.69;250;;150;TO-262AA;Single;No;image/diodes\89162.png;Datasheet\diodes\VI30100S-E3\VI30100S-E3.pdf;Datasheet\diodes\VI30100S-E3\VI30100S-E3.zip
VI30100SG;Enlarge;100;30;0.76;250;;150;TO-262AA;Single;No;image/diodes\89042.png;Datasheet\diodes\VI30100SG\VI30100SG.pdf;None
VI30100SG-E3;Enlarge;100;30;0.76;250;;150;TO-262AA;Single;No;image/diodes\89189.png;Datasheet\diodes\VI30100SG-E3\VI30100SG-E3.pdf;Datasheet\diodes\VI30100SG-E3\VI30100SG-E3.zip
VI30120C-E3;Enlarge;120;2 x 15;0.68;150;;150;TO-262AA;Common cathode;No;image/diodes\88970.png;Datasheet\diodes\VI30120C-E3\VI30120C-E3.pdf;None
VI30120S;Enlarge;120;30;0.74;300;;150;TO-262AA;Single;No;image/diodes\89163.png;Datasheet\diodes\VI30120S\VI30120S.pdf;None
VI30120S-E3;Enlarge;120;30;0.74;300;;150;TO-262AA;Single;No;image/diodes\88937.png;Datasheet\diodes\VI30120S-E3\VI30120S-E3.pdf;None
VI30120SG;Enlarge;120;30;0.81;220;;150;TO-262AA;Single;No;image/diodes\89250.png;Datasheet\diodes\VI30120SG\VI30120SG.pdf;None
VI30120SG-E3;Enlarge;120;30;0.81;220;;150;TO-262AA;Single;No;image/diodes\89048.png;Datasheet\diodes\VI30120SG-E3\VI30120SG-E3.pdf;None
VI30150C;Enlarge;150;2 x 15;0.71;140;;150;TO-262AA;Common cathode;No;image/diodes\89465.png;Datasheet\diodes\VI30150C\VI30150C.pdf;None
VI30150C;Enlarge;150;2 x 15;0.71;140;;150;TO-262AA;Common cathode;No;image/diodes\88942.png;Datasheet\diodes\VI30150C\VI30150C.pdf;None
VI30200C;Enlarge;200;2 x 15;0.648;250;;150;TO-262AA;Common cathode;No;image/diodes\89177.png;Datasheet\diodes\VI30200C\VI30200C.pdf;None
VI30202C;Enlarge;200;2 x 15;0.65;260;;175;TO-262AA;Common cathode;No;image/diodes\89348.png;Datasheet\diodes\VI30202C\VI30202C.pdf;None
VI30M120C;Enlarge;120;2 x 15;0.68;150;;175;TO-262AA;Common cathode;No;image/diodes\89363.png;Datasheet\diodes\VI30M120C\VI30M120C.pdf;None
VI40100C;Enlarge;100;2 x 20;0.61;250;;150;TO-262AA;Common cathode;No;image/diodes\89232.png;Datasheet\diodes\VI40100C\VI40100C.pdf;None
VI40100C-E3;Enlarge;100;2 x 20;0.61;250;;150;TO-262AA;Common cathode;No;image/diodes\89131.png;Datasheet\diodes\VI40100C-E3\VI40100C-E3.pdf;None
VI40100G;Enlarge;100;2 x 20;0.67;200;;150;TO-262AA;Common cathode;No;image/diodes\89237.png;Datasheet\diodes\VI40100G\VI40100G.pdf;None
VI40100G-E3;Enlarge;100;2 x 20;0.67;200;;150;TO-262AA;Common cathode;No;image/diodes\89164.png;Datasheet\diodes\VI40100G-E3\VI40100G-E3.pdf;None
VI40120C;Enlarge;120;2 x 20;0.63;250;;150;TO-262AA;Common cathode;No;image/diodes\89238.png;Datasheet\diodes\VI40120C\VI40120C.pdf;None
VI40120C;Enlarge;120;2 x 20;0.63;250;;150;TO-262AA;Common cathode;No;image/diodes\89165.png;Datasheet\diodes\VI40120C\VI40120C.pdf;None
VI40150C;Enlarge;150;2 x 20;0.75;160;;150;D2PAK (TO-263AB);Common cathode;No;image/diodes\89349.png;Datasheet\diodes\VI40150C\VI40150C.pdf;None
VI40150C-E3;Enlarge;150;2 x 20;0.75;160;;150;TO-262AA;Common cathode;No;image/diodes\89364.png;Datasheet\diodes\VI40150C-E3\VI40150C-E3.pdf;None
VI40M120C;Enlarge;120;2 x 20;0.64;250;;175;TO-262AA;Common cathode;No;image/diodes\89233.png;Datasheet\diodes\VI40M120C\VI40M120C.pdf;None
VI60100C-E3;Enlarge;100;2 x 30;0.66;320;;150;TO-262AA;Common cathode;No;image/diodes\89132.png;Datasheet\diodes\VI60100C-E3\VI60100C-E3.pdf;None
VIT10200C-E3;Enlarge;200;2 x 5.0;0.65;80;;150;TO-262AA;Common cathode;No;image/diodes\89234.png;Datasheet\diodes\VIT10200C-E3\VIT10200C-E3.pdf;None
VIT1045C;Enlarge;45;2 x 5.0;0.41;100;;150;TO-262AA;Common cathode;No;image/diodes\89133.png;Datasheet\diodes\VIT1045C\VIT1045C.pdf;None
VIT1045CBP;Enlarge;45;2 x 5.0;0.41;100;;200;TO-262AA;Common cathode;No;image/diodes\89239.png;Datasheet\diodes\VIT1045CBP\VIT1045CBP.pdf;None
VIT1060C;Enlarge;60;2 x 5.0;0.50;100;;150;TO-262AA;Common cathode;No;image/diodes\89166.png;Datasheet\diodes\VIT1060C\VIT1060C.pdf;None
VIT1060C-E3;Enlarge;60;2 x 5;0.50;100;;150;D2PAK (TO-263AB);Common cathode;No;image/diodes\89240.png;Datasheet\diodes\VIT1060C-E3\VIT1060C-E3.pdf;None
VIT1080C;Enlarge;80;2 x 5;0.57;80;;150;TO-262AA;Common cathode;No;image/diodes\89167.png;Datasheet\diodes\VIT1080C\VIT1080C.pdf;None
VIT1080C-E3;Enlarge;80;2 x 5;0.57;80;;150;TO-262AA;Common cathode;No;image/diodes\89350.png;Datasheet\diodes\VIT1080C-E3\VIT1080C-E3.pdf;None
VIT1080S;Enlarge;80;10;0.60;100;;150;TO-262AA;Single;No;image/diodes\89365.png;Datasheet\diodes\VIT1080S\VIT1080S.pdf;None
VIT1080S-E3;Enlarge;80;10;0.51;100;;150;D2PAK (TO-263AB);Single;No;image/diodes\89235.png;Datasheet\diodes\VIT1080S-E3\VIT1080S-E3.pdf;None
VIT2045C;Enlarge;45;2 x 10;0.41;160;;150;TO-262AA;Common cathode;No;image/diodes\89134.png;Datasheet\diodes\VIT2045C\VIT2045C.pdf;None
VIT2045CBP;Enlarge;45;2 x 10;0.41;160;;200;TO-262AA;Common cathode;No;image/diodes\89236.png;Datasheet\diodes\VIT2045CBP\VIT2045CBP.pdf;None
VIT2060C;Enlarge;60;2 x 10;0.52;150;;150;TO-262AA;Common cathode;No;image/diodes\89135.png;Datasheet\diodes\VIT2060C\VIT2060C.pdf;None
VIT2060C-E3;Enlarge;60;2 x 10;0.52;150;;150;TO-262AA;Common cathode;No;image/diodes\89241.png;Datasheet\diodes\VIT2060C-E3\VIT2060C-E3.pdf;None
VIT2060G;Enlarge;60;2 x 10;0.63;100;;150;TO-262AA;Common cathode;No;image/diodes\89168.png;Datasheet\diodes\VIT2060G\VIT2060G.pdf;None
VIT2060G-E3;Enlarge;60;2 x 10;0.63;100;;150;TO-262AA;Common cathode;No;image/diodes\89242.png;Datasheet\diodes\VIT2060G-E3\VIT2060G-E3.pdf;None
VIT2080C;Enlarge;80;2 x 10;0.60;100;;150;TO-262AA;Common cathode;No;image/diodes\89169.png;Datasheet\diodes\VIT2080C\VIT2080C.pdf;None
VIT2080C-E3;Enlarge;80;2 x 10;0.60;100;;150;TO-262AA;Common cathode;No;image/diodes\89438.png;Datasheet\diodes\VIT2080C-E3\VIT2080C-E3.pdf;None
VIT2080S;Enlarge;80;20;0.70;150;;150;TO-262AA;Single;No;image/diodes\89380.png;Datasheet\diodes\VIT2080S\VIT2080S.pdf;None
VIT2080S-E3;Enlarge;80;20;0.70;150;;150;TO-262AA;Single;No;image/diodes\89351.png;Datasheet\diodes\VIT2080S-E3\VIT2080S-E3.pdf;None
VIT3045C;Enlarge;45;2 x 15;0.39;200;;150;TO-262AA;Common cathode;No;image/diodes\89439.png;Datasheet\diodes\VIT3045C\VIT3045C.pdf;None
VIT3045CBP;Enlarge;45;2 x 15;0.39;200;;200;TO-262AA;Common cathode;No;image/diodes\89381.png;Datasheet\diodes\VIT3045CBP\VIT3045CBP.pdf;None
VIT3060C;Enlarge;60;2 x 15;0.57;170;;150;TO-262AA;Common cathode;No;image/diodes\89176.png;Datasheet\diodes\VIT3060C\VIT3060C.pdf;None
VIT3060C-E3;Enlarge;60;2 x 15;0.57;170;;150;TO-262AA;Common cathode;No;image/diodes\87700.png;Datasheet\diodes\VIT3060C-E3\VIT3060C-E3.pdf;None
VIT3060G;Enlarge;60;2 x 15;0.61;150;;150;TO-262AA;Common cathode;No;image/diodes\89352.png;Datasheet\diodes\VIT3060G\VIT3060G.pdf;None
VIT3060G-E3;Enlarge;60;2 x 15;0.61;150;;150;TO-262AA;Common cathode;No;image/diodes\89366.png;Datasheet\diodes\VIT3060G-E3\VIT3060G-E3.pdf;None
VIT3080C;Enlarge;80;2 x 15;0.65;150;;150;TO-262AA;Common cathode;No;image/diodes\89231.png;Datasheet\diodes\VIT3080C\VIT3080C.pdf;None
VIT3080C-E3;Enlarge;80;2 x 15;0.65;150;;150;TO-262AA;Common cathode;No;image/diodes\89130.png;Datasheet\diodes\VIT3080C-E3\VIT3080C-E3.pdf;Datasheet\diodes\VIT3080C-E3\VIT3080C-E3.zip
VIT3080S;Enlarge;80;30;0.73;200;;150;TO-262AA;Single;No;image/diodes\97212.png;Datasheet\diodes\VIT3080S\VIT3080S.pdf;None
VIT3080S-E3;Enlarge;80;30;0.73;200;;150;TO-262AA;Single;No;image/diodes\97211.png;Datasheet\diodes\VIT3080S-E3\VIT3080S-E3.pdf;Datasheet\diodes\VIT3080S-E3\VIT3080S-E3.zip
VIT30L60C;Enlarge;60;2 x 15;0.45;200;;150;TO-262AA;Common cathode;No;image/diodes\97214.png;Datasheet\diodes\VIT30L60C\VIT30L60C.pdf;Datasheet\diodes\VIT30L60C\VIT30L60C.zip
VIT30L60C-E3;Enlarge;60;2 x 15;0.45;200;;150;TO-262AA;Common cathode;No;image/diodes\97213.png;Datasheet\diodes\VIT30L60C-E3\VIT30L60C-E3.pdf;Datasheet\diodes\VIT30L60C-E3\VIT30L60C-E3.zip
VIT4045C;Enlarge;45;2 x 20;0.41;240;;150;TO-262AA;Common cathode;No;image/diodes\97223.png;Datasheet\diodes\VIT4045C\VIT4045C.pdf;Datasheet\diodes\VIT4045C\VIT4045C.zip
VIT4060C;Enlarge;60;2 x 20;0.48;240;;150;TO-262AA;Common cathode;No;image/diodes\97222.png;Datasheet\diodes\VIT4060C\VIT4060C.pdf;Datasheet\diodes\VIT4060C\VIT4060C.zip
VIT4060C-E3;Enlarge;60;2 x 20;0.48;240;;150;TO-262AA;Common cathode;No;image/diodes\97216.png;Datasheet\diodes\VIT4060C-E3\VIT4060C-E3.pdf;Datasheet\diodes\VIT4060C-E3\VIT4060C-E3.zip
VIT5200-E3;Enlarge;200;5;0.65;80;;150;TO-262AA;Single;No;image/diodes\97215.png;Datasheet\diodes\VIT5200-E3\VIT5200-E3.pdf;Datasheet\diodes\VIT5200-E3\VIT5200-E3.zip
VIT5202-M3;Enlarge;200;5;0.65;100;;175;TO-262AA;Single;No;image/diodes\93349.png;Datasheet\diodes\VIT5202-M3\VIT5202-M3.pdf;None
VIT6045C;Enlarge;45;2 x 30;0.47;320;;150;TO-262AA;Common cathode;No;image/diodes\95722.png;Datasheet\diodes\VIT6045C\VIT6045C.pdf;None
VIT6045CBP;Enlarge;45;2 x 30;0.47;320;;200;TO-262AA;Common cathode;No;image/diodes\95738.png;Datasheet\diodes\VIT6045CBP\VIT6045CBP.pdf;None
VIT760;Enlarge;60;7.5;0.60;100;;150;TO-262AA;Single;No;image/diodes\95740.png;Datasheet\diodes\VIT760\VIT760.pdf;None
VIT760-E3;Enlarge;60;7.5;0.60;100;;150;TO-262AA;Single;No;image/diodes\93335.png;Datasheet\diodes\VIT760-E3\VIT760-E3.pdf;None
VS-100BGQ015-N4;Enlarge;15;100;0.45;5000;870 at 100 °C;125;PowerTab®;Single;No;image/diodes\95723.png;Datasheet\diodes\VS-100BGQ015-N4\VS-100BGQ015-N4.pdf;Datasheet\diodes\VS-100BGQ015-N4\VS-100BGQ015-N4.zip
VS-100BGQ015HN4;Enlarge;15;100;0.45;5000;870 at 100 °C;125;PowerTab®;Single;Yes;image/diodes\93357.png;Datasheet\diodes\VS-100BGQ015HN4\VS-100BGQ015HN4.pdf;Datasheet\diodes\VS-100BGQ015HN4\VS-100BGQ015HN4.zip
VS-100BGQ030-N4;Enlarge;30;100;0.56;4500;460 at 125 °C;150;PowerTab®;Single;No;image/diodes\95724.png;Datasheet\diodes\VS-100BGQ030-N4\VS-100BGQ030-N4.pdf;Datasheet\diodes\VS-100BGQ030-N4\VS-100BGQ030-N4.zip
VS-100BGQ030HN4;Enlarge;30;100;0.56;4500;460 at 125 °C;150;PowerTab®;Single;Yes;image/diodes\93227.png;Datasheet\diodes\VS-100BGQ030HN4\VS-100BGQ030HN4.pdf;Datasheet\diodes\VS-100BGQ030HN4\VS-100BGQ030HN4.zip
